store,category,product_id,product_name,canonical_product_name,price,old_price,currency,unit_price,price_per_kg,price_per_piece,loyalty_required,loyalty_program,loyalty_price,discount_label,date_range,url,image_url,scraped_at
Billa,Sladkosti a slané snacky,2856,Čokopiškoty Milka 147 g,cokopiskoty_milka,29.9,,Kč,"20,34 Kč / 100 g",203.4,,False,,,platí do úterý 8. 9.,2026-08-24 - 2026-09-08,https://www.kupi.cz/letak/billa-letak-vase-oblibene-znacky-v-bille-4?page=12&map=210313839,https://img.kupi.cz/kupi/thumbs/cokopiskoty-milka-1_170_340.jpg,2026-08-24T19:18:28+02:00
Albert,Nealko nápoje,142439,Cola Royal Crown 1.33 l,cola_royal_crown,26.9,39.56,Kč,"20,23 Kč / 1 l",,,False,,,-32% zítra končí,2026-08-24 - 2026-08-25,https://www.kupi.cz/letak/albert-hypermarket-letak-645?page=25&map=210608703,https://img.kupi.cz/kupi/thumbs/cola-crown-royal_170_340.jpg,2026-08-24T19:16:23+02:00
Billa,Nealko nápoje,142439,Cola Royal Crown 0.33 l,cola_royal_crown,20.5,,Kč,"62,12 Kč / 1 l",,,False,,,platí do úterý 8. 9.,2026-08-24 - 2026-09-08,https://www.kupi.cz/letak/billa-letak-vase-oblibene-znacky-v-bille-4?page=24&map=210314400,https://img.kupi.cz/kupi/thumbs/cola-crown-royal_170_340.jpg,2026-08-24T19:18:09+02:00
Albert,Pečivo,38771,Croissant 52 g,croissant,8.9,11.87,Kč,"17,12 Kč / 100 g",171.2,,False,,,-25% st 26. 8. – út 1. 9.,2026-08-26 - 2026-09-01,https://www.kupi.cz/letak/albert-hypermarket-letak-646?page=20&map=210926016,https://img.kupi.cz/kupi/thumbs/croissant-2_170_340.jpg,2026-08-24T19:15:14+02:00
Billa,Pečivo,38771,Croissant 48 g,croissant,9.9,11.79,Kč,"20,62 Kč / 100 g",206.2,,True,Billa Club,9.9,-16% Billa Club zítra končí,2026-08-24 - 2026-08-25,https://www.kupi.cz/letak/billa-velky-letak-285?page=9&map=210902361,https://img.kupi.cz/kupi/thumbs/croissant-2_170_340.jpg,2026-08-24T19:17:32+02:00
Lidl,Pečivo,38771,Croissant 57 g,croissant,7.9,9.88,Kč,"13,86 Kč / 100 g",138.6,,False,,,-20% čt 27. 8. – ne 30. 8.,2026-08-27 - 2026-08-30,https://www.kupi.cz/letak/lidl-letak-od-ctvrtka-141?page=18&map=211180590,https://img.kupi.cz/kupi/thumbs/croissant-2_170_340.jpg,2026-08-24T19:19:05+02:00
Albert,Pečivo,42371,Croissant 7 Days,croissant_days,14.9,24.83,Kč,"18,62 Kč / 100 g",186.2,,False,,,-40% zítra končí,2026-08-24 - 2026-08-25,https://www.kupi.cz/letak/albert-hypermarket-letak-645?page=16&map=210608295,https://img.kupi.cz/kupi/thumbs/croissant-7-days_170_340.png,2026-08-24T19:15:14+02:00
Albert,Pečivo,42371,Croissant 7 Days,croissant_days,10.9,12.82,Kč,"18,17 Kč / 100 g",181.7,,False,,,-15% st 26. 8. – út 1. 9.,2026-08-26 - 2026-09-01,https://www.kupi.cz/letak/albert-hypermarket-letak-646?page=20&map=210926028,https://img.kupi.cz/kupi/thumbs/croissant-7-days_170_340.png,2026-08-24T19:15:14+02:00
Billa,Pečivo,42371,Croissant 7 Days,croissant_days,15.9,24.84,Kč,"19,88 Kč / 100 g",198.8,,True,Billa Club,15.9,-36% Billa Club zítra končí,2026-08-24 - 2026-08-25,https://www.kupi.cz/letak/billa-velky-letak-285?page=9&map=210902373,https://img.kupi.cz/kupi/thumbs/croissant-7-days_170_340.png,2026-08-24T19:17:32+02:00
Billa,Pečivo,42371,Croissant 7 Days,croissant_days,12.9,19.85,Kč,"21,50 Kč / 100 g",215.0,,True,Billa Club,12.9,-35% Billa Club platí do úterý 8. 9.,2026-08-24 - 2026-09-08,https://www.kupi.cz/letak/billa-letak-na-ceste-za-jednickami?page=10&map=209932650,https://img.kupi.cz/kupi/thumbs/croissant-7-days_170_340.png,2026-08-24T19:17:32+02:00
Tesco,Pečivo,42371,Croissant 7 Days 60 g,croissant_days,19.9,39.8,Kč,"16,58 Kč / 100 g",165.8,,True,Clubcard,19.9,-50% Clubcard zítra končí,2026-08-24 - 2026-08-25,https://www.kupi.cz/letak/tesco-hypermarket-letak-362?page=6&map=210626952,https://img.kupi.cz/kupi/thumbs/croissant-7-days_170_340.png,2026-08-24T19:19:36+02:00
Tesco,Pečivo,509868,Croissant Milka 50 g,croissant_milka,15.9,25.65,Kč,"31,80 Kč / 100 g",318.0,,True,Clubcard,15.9,-38% Clubcard platí do úterý 1. 9.,2026-08-24 - 2026-09-01,https://www.kupi.cz/letaky/tesco,https://img.kupi.cz/kupi/thumbs/croissant-milka_170_340.jpg,2026-08-24T19:19:36+02:00
Albert,Pečivo,13082,Croissant s náplní 73 g,croissant_s_naplni,11.9,14.88,Kč,"16,30 Kč / 100 g",163.0,,False,,,-20% st 26. 8. – út 1. 9.,2026-08-26 - 2026-09-01,https://www.kupi.cz/letak/albert-supermarket-letak-696?page=22&map=211179417,https://img.kupi.cz/kupi/thumbs/croissant-s-naplni-1_170_340.jpg,2026-08-24T19:15:16+02:00
Albert,Ovoce a zelenina,5977,Cuketa 1 kg,cuketa,24.9,39.52,Kč,"24,90 Kč / 1 kg",24.9,,False,,,-37% zítra končí,2026-08-24 - 2026-08-25,https://www.kupi.cz/letak/albert-hypermarket-letak-645?page=13&map=210608202,https://img.kupi.cz/kupi/thumbs/cuketa_170_340.jpg,2026-08-24T19:15:07+02:00
Albert,Ovoce a zelenina,5977,Cuketa 1 kg,cuketa,29.9,39.87,Kč,"29,90 Kč / 1 kg",29.9,,False,,,-25% st 26. 8. – út 1. 9.,2026-08-26 - 2026-09-01,https://www.kupi.cz/letak/albert-supermarket-letak-696?page=15&map=211179087,https://img.kupi.cz/kupi/thumbs/cuketa_170_340.jpg,2026-08-24T19:15:07+02:00
Lidl,Ovoce a zelenina,5977,Cuketa 1 ks,cuketa,6.9,19.71,Kč,"6,90 Kč / 1 ks",,6.9,False,,,-65% čt 27. 8. – ne 30. 8.,2026-08-27 - 2026-08-30,https://www.kupi.cz/letak/lidl-letak-od-ctvrtka-141?page=15&map=211180512,https://img.kupi.cz/kupi/thumbs/cuketa_170_340.jpg,2026-08-24T19:19:02+02:00
Lidl,Ovoce a zelenina,5977,Cuketa 1 ks,cuketa,9.9,19.8,Kč,"9,90 Kč / 1 ks",,9.9,False,,,-50% čt 27. 8. – ne 30. 8.,2026-08-27 - 2026-08-30,https://www.kupi.cz/letak/lidl-letak-od-ctvrtka-141?page=15&map=211180515,https://img.kupi.cz/kupi/thumbs/cuketa_170_340.jpg,2026-08-24T19:19:02+02:00
Tesco,Ovoce a zelenina,5977,Cuketa 1 kg,cuketa,21.9,39.82,Kč,"21,90 Kč / 1 kg",21.9,,True,Clubcard,21.9,-45% Clubcard zítra končí,2026-08-24 - 2026-08-25,https://www.kupi.cz/letak/tesco-hypermarket-letak-362?page=15&map=210631992,https://img.kupi.cz/kupi/thumbs/cuketa_170_340.jpg,2026-08-24T19:19:35+02:00
Albert,Vaření a pečení,21497,Cukr krupice Cukrovar Vrbátky 1 kg,cukr_krupice_cukrovar_vrbatky,12.9,19.85,Kč,"12,90 Kč / 1 kg",12.9,,False,,,-35% zítra končí,2026-08-24 - 2026-08-25,https://www.kupi.cz/letak/albert-hypermarket-letak-645?page=26&map=210608763,https://img.kupi.cz/kupi/thumbs/cukr-krupice-cukrovar-vrbatky_170_340.jpg,2026-08-24T19:16:34+02:00
Albert,Vaření a pečení,10270,Cukr krupice TTD 1 kg,cukr_krupice_ttd,12.9,19.85,Kč,"12,90 Kč / 1 kg",12.9,,False,,,-35% st 26. 8. – út 1. 9.,2026-08-26 - 2026-09-01,https://www.kupi.cz/letak/albert-hypermarket-letak-646?page=28&map=210927411,https://img.kupi.cz/kupi/thumbs/cukr-krupice-ttd-1_170_340.jpg,2026-08-24T19:16:34+02:00
Lidl,Vaření a pečení,348241,Cukr krystal Belbake 1 kg,cukr_krystal_belbake,9.9,,Kč,"9,90 Kč / 1 kg",9.9,,False,,,platí do středy 26. 8.,2026-08-24 - 2026-08-26,https://www.kupi.cz/letak/lidl-letak-od-pondeli-100?map=211180335,https://img.kupi.cz/kupi/thumbs/cukr-krystal-belbake_170_340.jpg,2026-08-24T19:19:26+02:00
Albert,Vaření a pečení,3159,Cukr moučka Cukrovar Vrbátky 1 kg,cukr_moucka_cukrovar_vrbatky,17.9,19.89,Kč,"17,90 Kč / 1 kg",17.9,,False,,,-10% zítra končí,2026-08-24 - 2026-08-25,https://www.kupi.cz/letak/albert-hypermarket-letak-645?page=26&map=210608766,https://img.kupi.cz/kupi/thumbs/cukr-moucka-cukrovar-vrbatky-4_170_340.jpg,2026-08-24T19:16:34+02:00
Albert,Vaření a pečení,439146,Cukr třtinový TropiCane 0.5 kg,cukr_trtinovy_tropicane,23.9,47.8,Kč,"47,80 Kč / 1 kg",47.8,,False,,,-50% zítra končí,2026-08-24 - 2026-08-25,https://www.kupi.cz/letak/albert-hypermarket-letak-645?page=48&map=210612453,https://img.kupi.cz/kupi/thumbs/cukr-trtinovy-tropicane_170_340.jpg,2026-08-24T19:16:41+02:00
Albert,Vaření a pečení,439146,Cukr třtinový TropiCane 0.5 kg,cukr_trtinovy_tropicane,24.9,47.88,Kč,"49,80 Kč / 1 kg",49.8,,False,,,-48% st 26. 8. – út 1. 9.,2026-08-26 - 2026-09-01,https://www.kupi.cz/letak/albert-supermarket-letak-696?page=43&map=211179726,https://img.kupi.cz/kupi/thumbs/cukr-trtinovy-tropicane_170_340.jpg,2026-08-24T19:16:41+02:00
Billa,Pečivo,88831,Cupcake 240 g,cupcake,59.9,68.85,Kč,"24,96 Kč / 100 g",249.6,,True,Billa Club,59.9,-13% Billa Club platí do úterý 8. 9.,2026-08-24 - 2026-09-08,https://www.kupi.cz/letak/billa-letak-na-ceste-za-jednickami?page=10&map=209932653,https://www.kupi.cz/img/no_img/no_discounts.png,2026-08-24T19:17:33+02:00
Albert,Pečivo,1023,Dalamánek 82 g,dalamanek,8.9,11.87,Kč,"10,85 Kč / 100 g",108.5,,False,,,-25% zítra končí,2026-08-24 - 2026-08-25,https://www.kupi.cz/letak/albert-supermarket-letak-695?page=16&map=210617679,https://img.kupi.cz/kupi/thumbs/dalamanek_170_340.jpg,2026-08-24T19:15:14+02:00
Billa,Pečivo,1023,Dalamánek 95 g,dalamanek,8.9,10.85,Kč,"9,37 Kč / 100 g",93.7,,True,Billa Club,8.9,-18% Billa Club platí do úterý 8. 9.,2026-08-24 - 2026-09-08,https://www.kupi.cz/letak/billa-letak-tak-dobre-ze-je-radost-grilovat-3?page=4&map=210903828,https://img.kupi.cz/kupi/thumbs/dalamanek_170_340.jpg,2026-08-24T19:17:32+02:00
Lidl,Pečivo,1023,Dalamánek 70 g,dalamanek,23.6,35.22,Kč,"5,62 Kč / 100 g",56.2,,False,,,-33% platí do neděle 30. 8.,2026-08-24 - 2026-08-30,https://www.kupi.cz/letak/lidl-letak-od-pondeli-100?page=14&map=211181070,https://img.kupi.cz/kupi/thumbs/dalamanek_170_340.jpg,2026-08-24T19:19:05+02:00
Albert,"Maso, uzeniny a ryby",1071,Debrecínka kuřecí 100 g,debrecinka_kureci,16.9,21.67,Kč,"16,90 Kč / 100 g",169.0,,False,,,-22% zítra končí,2026-08-24 - 2026-08-25,https://www.kupi.cz/letak/albert-hypermarket-letak-645?page=17&map=210608325,https://img.kupi.cz/kupi/thumbs/debrecinka-kureci_170_340.jpg,2026-08-24T19:15:41+02:00
Albert,"Maso, uzeniny a ryby",1071,Debrecínka kuřecí 100 g,debrecinka_kureci,17.9,21.83,Kč,"17,90 Kč / 100 g",179.0,,False,,,-18% zítra končí,2026-08-24 - 2026-08-25,https://www.kupi.cz/letak/albert-supermarket-letak-695?page=18&map=210617769,https://img.kupi.cz/kupi/thumbs/debrecinka-kureci_170_340.jpg,2026-08-24T19:15:41+02:00
Albert,"Maso, uzeniny a ryby",1071,Debrecínka kuřecí 100 g,debrecinka_kureci,17.9,21.83,Kč,"17,90 Kč / 100 g",179.0,,False,,,-18% st 26. 8. – út 1. 9.,2026-08-26 - 2026-09-01,https://www.kupi.cz/letak/albert-hypermarket-letak-646?page=18&map=210925908,https://img.kupi.cz/kupi/thumbs/debrecinka-kureci_170_340.jpg,2026-08-24T19:15:41+02:00
Lidl,"Maso, uzeniny a ryby",181606,Debrecínská pečeně Pikok 300 g,debrecinska_pecene_pikok,54.9,,Kč,"18,30 Kč / 100 g",183.0,,False,,,platí do středy 26. 8.,2026-08-24 - 2026-08-26,https://www.kupi.cz/letak/lidl-letak-od-pondeli-100?map=211180362,https://img.kupi.cz/kupi/thumbs/debrecinska-pecene-pikok_170_340.png,2026-08-24T19:19:11+02:00
Albert,"Maso, uzeniny a ryby",463289,Debrecínské párky Premium Albertovo uzenářství 200 g,debrecinske_parky_premium_albertovo_uzenarstvi,44.9,67.01,Kč,"22,45 Kč / 100 g",224.5,,False,,,-33% zítra končí,2026-08-24 - 2026-08-25,https://www.kupi.cz/letak/albert-hypermarket-letak-645?page=17&map=210608376,https://img.kupi.cz/kupi/thumbs/debrecinske-parky-premium-albertovo-uzenarstvi_170_340.jpg,2026-08-24T19:15:48+02:00
Albert,Mléčné výrobky a vejce,1009,Dezert Bobík 130 g,dezert_bobik,17.9,27.54,Kč,"13,77 Kč / 100 g",137.7,,False,,,-35% zítra končí,2026-08-24 - 2026-08-25,https://www.kupi.cz/letak/albert-hypermarket-letak-645?page=19&map=210608451,https://img.kupi.cz/kupi/thumbs/dezert-bobik-1_170_340.jpg,2026-08-24T19:15:26+02:00
Tesco,Mléčné výrobky a vejce,1009,Dezert Bobík 130 g,dezert_bobik,17.9,28.87,Kč,"13,77 Kč / 100 g",137.7,,True,Clubcard,17.9,-38% Clubcard zítra končí,2026-08-24 - 2026-08-25,https://www.kupi.cz/letak/tesco-hypermarket-letak-362?page=22&map=210632814,https://img.kupi.cz/kupi/thumbs/dezert-bobik-1_170_340.jpg,2026-08-24T19:19:39+02:00
Billa,Mléčné výrobky a vejce,41967,Dezert Danette Danone 125 g,dezert_danette_danone,14.9,21.59,Kč,"11,92 Kč / 100 g",119.2,,False,,,-31% platí do úterý 8. 9.,2026-08-24 - 2026-09-08,https://www.kupi.cz/letak/billa-letak-na-ceste-za-jednickami?page=9&map=209932614,https://img.kupi.cz/kupi/thumbs/dezert-danette-danone_170_340.jpg,2026-08-24T19:17:41+02:00
Tesco,Mléčné výrobky a vejce,41967,Dezert Danette Danone 115 g,dezert_danette_danone,16.9,24.85,Kč,"14,70 Kč / 100 g",147.0,,True,Clubcard,16.9,-32% Clubcard platí do úterý 1. 9.,2026-08-24 - 2026-09-01,https://www.kupi.cz/letaky/tesco,https://img.kupi.cz/kupi/thumbs/dezert-danette-danone_170_340.jpg,2026-08-24T19:19:40+02:00
Albert,Mléčné výrobky a vejce,557988,Dezert Fantasia Danone - kapsička 120 g,dezert_fantasia_danone_kapsicka,16.9,24.85,Kč,"14,08 Kč / 100 g",140.8,,False,,,-32% st 26. 8. – út 1. 9.,2026-08-26 - 2026-09-01,https://www.kupi.cz/letak/albert-hypermarket-letak-646?page=24&map=210926562,https://img.kupi.cz/kupi/thumbs/dezert-fantasia-danone-kapsicka_170_340.jpg,2026-08-24T19:15:36+02:00
Billa,Mléčné výrobky a vejce,9228,Dezert Grand Dessert Ehrmann 190 g,dezert_grand_dessert_ehrmann,22.9,37.54,Kč,"12,05 Kč / 100 g",120.5,,False,,,-39% platí do úterý 8. 9.,2026-08-24 - 2026-09-08,https://www.kupi.cz/letak/billa-letak-na-ceste-za-jednickami?page=9&map=209932617,https://img.kupi.cz/kupi/thumbs/dezert-grand-dessert-ehrmann-1_170_340.png,2026-08-24T19:17:39+02:00
Billa,Mléčné výrobky a vejce,348700,Dezert High Protein Mousse Ehrmann 200 g,dezert_high_protein_mousse_ehrmann,39.9,57.83,Kč,"19,95 Kč / 100 g",199.5,,False,,,-31% platí do úterý 8. 9.,2026-08-24 - 2026-09-08,https://www.kupi.cz/letak/billa-letak-vase-oblibene-znacky-v-bille-4?page=11&map=210313767,https://img.kupi.cz/kupi/thumbs/dezert-high-protein-mousse-ehrmann_170_340.jpg,2026-08-24T19:17:41+02:00
Billa,Mléčné výrobky a vejce,464936,Dezert Jogurtík Bobík 106 g,dezert_jogurtik_bobik,13.9,19.86,Kč,"13,11 Kč / 100 g",131.1,,False,,,-30% platí do úterý 8. 9.,2026-08-24 - 2026-09-08,https://www.kupi.cz/letak/billa-letak-na-ceste-za-jednickami?page=8&map=209932596,https://img.kupi.cz/kupi/thumbs/dezert-jogurtik-bobik_170_340.jpg,2026-08-24T19:17:43+02:00
Albert,Mléčné výrobky a vejce,421,Dezert Kostíci Danone 109 g,dezert_kostici_danone,14.9,22.58,Kč,"13,67 Kč / 100 g",136.7,,False,,,-34% zítra končí,2026-08-24 - 2026-08-25,https://www.kupi.cz/letak/albert-hypermarket-letak-645?page=19&map=210608448,https://img.kupi.cz/kupi/thumbs/dezert-kostici-danone_170_340.jpg,2026-08-24T19:15:29+02:00
Billa,Mléčné výrobky a vejce,421,Dezert Kostíci Danone 107 g,dezert_kostici_danone,16.9,22.84,Kč,"15,79 Kč / 100 g",157.9,,False,,,-26% platí do úterý 8. 9.,2026-08-24 - 2026-09-08,https://www.kupi.cz/letak/billa-letak-vase-oblibene-znacky-v-bille-4?page=10&map=210313719,https://img.kupi.cz/kupi/thumbs/dezert-kostici-danone_170_340.jpg,2026-08-24T19:17:39+02:00
Albert,Mléčné výrobky a vejce,2777,Dezert Lipánek Madeta 130 g,dezert_lipanek_madeta,16.9,23.8,Kč,"13,00 Kč / 100 g",130.0,,False,,,-29% st 26. 8. – út 1. 9.,2026-08-26 - 2026-09-01,https://www.kupi.cz/letak/albert-hypermarket-letak-646?page=3&map=210925503,https://img.kupi.cz/kupi/thumbs/dezert-lipanek-madeta-2_170_340.jpg,2026-08-24T19:15:20+02:00
Tesco,Mléčné výrobky a vejce,519207,Dezert mléčný dětský Gerber Natural for Baby 400 g,dezert_mlecny_detsky_gerber_natural_for_baby,69.9,90.78,Kč,"17,48 Kč / 100 g",174.8,,True,Clubcard,69.9,-23% Clubcard dnes končí,2026-08-24,https://www.kupi.cz/letak/tesco-hypermarket-letak-362?page=27&map=210634101,https://img.kupi.cz/kupi/thumbs/dezert-mlecny-detsky-gerber-natural-for-baby_170_340.jpg,2026-08-24T19:19:41+02:00
Albert,Mléčné výrobky a vejce,30858,Dezert mléčný Monte Snack Zott 29 g,dezert_mlecny_monte_snack_zott,10.9,15.8,Kč,"37,59 Kč / 100 g",375.9,,False,,,-31% st 26. 8. – út 1. 9.,2026-08-26 - 2026-09-01,https://www.kupi.cz/letak/albert-supermarket-letak-696?page=24&map=211195626,https://img.kupi.cz/kupi/thumbs/dezert-mlecny-monte-snack-zott_170_340.jpg,2026-08-24T19:15:31+02:00
Billa,Mléčné výrobky a vejce,30858,Dezert mléčný Monte Snack Zott 29 g,dezert_mlecny_monte_snack_zott,59.9,88.09,Kč,"25,82 Kč / 100 g",258.2,,False,,,-32% platí do úterý 8. 9.,2026-08-24 - 2026-09-08,https://www.kupi.cz/letak/billa-letak-na-ceste-za-jednickami?map=209932155,https://img.kupi.cz/kupi/thumbs/dezert-mlecny-monte-snack-zott_170_340.jpg,2026-08-24T19:17:39+02:00
Tesco,Mléčné výrobky a vejce,30858,Dezert mléčný Monte Snack Zott 29 g,dezert_mlecny_monte_snack_zott,31.8,47.46,Kč,"36,55 Kč / 100 g",365.5,,True,Clubcard,31.8,-33% Clubcard platí do úterý 1. 9.,2026-08-24 - 2026-09-01,https://www.kupi.cz/letak/tesco-hypermarket-letak-362?page=19&map=210632373,https://img.kupi.cz/kupi/thumbs/dezert-mlecny-monte-snack-zott_170_340.jpg,2026-08-24T19:19:40+02:00
Albert,Mléčné výrobky a vejce,1666,Dezert Monte Zott 150 g,dezert_monte_zott,19.9,27.64,Kč,"13,27 Kč / 100 g",132.7,,False,,,-28% st 26. 8. – út 1. 9.,2026-08-26 - 2026-09-01,https://www.kupi.cz/letak/albert-hypermarket-letak-646?map=211195836,https://img.kupi.cz/kupi/thumbs/dezert-monte-zott_170_340.png,2026-08-24T19:15:26+02:00
Billa,Mléčné výrobky a vejce,1666,Dezert Monte Zott 400 g,dezert_monte_zott,49.9,57.36,Kč,"12,47 Kč / 100 g",124.7,,False,,,-13% platí do úterý 8. 9.,2026-08-24 - 2026-09-08,https://www.kupi.cz/letak/billa-letak-na-ceste-za-jednickami?page=8&map=209932590,https://img.kupi.cz/kupi/thumbs/dezert-monte-zott_170_340.png,2026-08-24T19:17:36+02:00
Tesco,Mléčné výrobky a vejce,1666,Dezert Monte Zott 150 g,dezert_monte_zott,19.9,27.64,Kč,"13,27 Kč / 100 g",132.7,,True,Clubcard,19.9,-28% Clubcard platí do úterý 1. 9.,2026-08-24 - 2026-09-01,https://www.kupi.cz/letak/tesco-hypermarket-letak-362?page=4&map=210626856,https://img.kupi.cz/kupi/thumbs/dezert-monte-zott_170_340.png,2026-08-24T19:19:38+02:00
Lidl,Mléčné výrobky a vejce,578136,Dezert ovocný dětský Pilos 90 g,dezert_ovocny_detsky_pilos,8.9,,Kč,"9,89 Kč / 100 g",98.9,,False,,,platí do středy 26. 8.,2026-08-24 - 2026-08-26,https://www.kupi.cz/letak/lidl-letak-od-pondeli-100?page=17&map=211181448,https://img.kupi.cz/kupi/thumbs/dezert-ovocny-detsky-pilos_170_340.png,2026-08-24T19:19:09+02:00
Billa,Mléčné výrobky a vejce,495531,Dezert pěna Mousse protein Zott 200 g,dezert_pena_mousse_protein_zott,32.9,59.82,Kč,"16,45 Kč / 100 g",164.5,,False,,,-45% platí do úterý 8. 9.,2026-08-24 - 2026-09-08,https://www.kupi.cz/letak/billa-letak-na-ceste-za-jednickami?page=12&map=209932731,https://img.kupi.cz/kupi/thumbs/dezert-pena-mousse-protein-zott_170_340.png,2026-08-24T19:17:43+02:00
Albert,Mléčné výrobky a vejce,1182,Dezert Pribináček,dezert_pribinacek,13.9,19.86,Kč,"19,86 Kč / 100 g",198.6,,False,,,-30% zítra končí,2026-08-24 - 2026-08-25,https://www.kupi.cz/letak/albert-supermarket-letak-695?page=26&map=210618084,https://img.kupi.cz/kupi/thumbs/dezert-pribinacek-1_170_340.jpg,2026-08-24T19:15:20+02:00
Albert,Mléčné výrobky a vejce,1182,Dezert Pribináček,dezert_pribinacek,19.9,29.7,Kč,"15,92 Kč / 100 g",159.2,,False,,,-33% zítra končí,2026-08-24 - 2026-08-25,https://www.kupi.cz/letak/albert-hypermarket-letak-645?page=6&map=210607707,https://img.kupi.cz/kupi/thumbs/dezert-pribinacek-1_170_340.jpg,2026-08-24T19:15:20+02:00
Billa,Mléčné výrobky a vejce,1182,Dezert Pribináček 125 g,dezert_pribinacek,24.9,29.64,Kč,"19,92 Kč / 100 g",199.2,,False,,,-16% platí do úterý 8. 9.,2026-08-24 - 2026-09-08,https://www.kupi.cz/letak/billa-letak-na-ceste-za-jednickami?page=9&map=209932608,https://img.kupi.cz/kupi/thumbs/dezert-pribinacek-1_170_340.jpg,2026-08-24T19:17:36+02:00
Tesco,Mléčné výrobky a vejce,1182,Dezert Pribináček 125 g,dezert_pribinacek,21.9,29.59,Kč,"17,52 Kč / 100 g",175.2,,False,,,-26% zítra končí,2026-08-24 - 2026-08-25,https://www.kupi.cz/letaky/tesco,https://img.kupi.cz/kupi/thumbs/dezert-pribinacek-1_170_340.jpg,2026-08-24T19:19:38+02:00
Albert,Mléčné výrobky a vejce,217,Dezert pudink se šlehačkou Olma 200 g,dezert_pudink_se_slehackou_olma,13.9,19.86,Kč,"6,95 Kč / 100 g",69.5,,False,,,-30% st 26. 8. – út 1. 9.,2026-08-26 - 2026-09-01,https://www.kupi.cz/letak/albert-supermarket-letak-696?page=26&map=211181016,https://img.kupi.cz/kupi/thumbs/dezert-pudink-se-slehackou-olma_170_340.jpg,2026-08-24T19:15:31+02:00
Billa,Mléčné výrobky a vejce,476736,Dezert smetanový Bánovecký Milsy 135 g,dezert_smetanovy_banovecky_milsy,19.9,22.87,Kč,"14,74 Kč / 100 g",147.4,,False,,,-13% platí do úterý 8. 9.,2026-08-24 - 2026-09-08,https://www.kupi.cz/letak/billa-letak-vase-oblibene-znacky-v-bille-4?page=11&map=210313779,https://img.kupi.cz/kupi/thumbs/dezert-smetanovy-banovecky-milsy_170_340.jpg,2026-08-24T19:17:44+02:00
Lidl,Mléčné výrobky a vejce,405817,Dezert Smíšek Pilos 250 g,dezert_smisek_pilos,24.9,,Kč,"9,96 Kč / 100 g",99.6,,False,,,čt 27. 8. – ne 30. 8.,2026-08-27 - 2026-08-30,https://www.kupi.cz/letak/lidl-letak-od-ctvrtka-141?page=27&map=211182315,https://img.kupi.cz/kupi/thumbs/dezert-smisek-pilos_170_340.png,2026-08-24T19:19:09+02:00
Tesco,Sladkosti a slané snacky,854,Dezert Trancetto Balconi 280 g,dezert_trancetto_balconi,39.9,57.83,Kč,"14,25 Kč / 100 g",142.5,,True,Clubcard,39.9,-31% Clubcard zítra končí,2026-08-24 - 2026-08-25,https://www.kupi.cz/letak/tesco-hypermarket-letak-362?page=21&map=210632751,https://img.kupi.cz/kupi/thumbs/dezert-trancetto-balconi_170_340.jpg,2026-08-24T19:20:04+02:00
Albert,Mléčné výrobky a vejce,1514,Dezert tvaroh s jogurtem jihočeský Madeta 250 g,dezert_tvaroh_s_jogurtem_jihocesky_madeta,19.9,33.73,Kč,"7,96 Kč / 100 g",79.6,,False,,,-41% st 26. 8. – út 1. 9.,2026-08-26 - 2026-09-01,https://www.kupi.cz/letak/albert-supermarket-letak-696?page=24&map=211195617,https://img.kupi.cz/kupi/thumbs/dezert-tvaroh-s-jogurtem-jihocesky-madeta-2_170_340.jpg,2026-08-24T19:15:29+02:00
Tesco,Mléčné výrobky a vejce,1514,Dezert tvaroh s jogurtem jihočeský Madeta 135 g,dezert_tvaroh_s_jogurtem_jihocesky_madeta,15.9,18.71,Kč,"11,78 Kč / 100 g",117.8,,True,Clubcard,15.9,-15% Clubcard zítra končí,2026-08-24 - 2026-08-25,https://www.kupi.cz/letak/tesco-hypermarket-letak-362?page=22&map=210632817,https://img.kupi.cz/kupi/thumbs/dezert-tvaroh-s-jogurtem-jihocesky-madeta-2_170_340.jpg,2026-08-24T19:19:39+02:00
Albert,Mléčné výrobky a vejce,573585,Dezert tvarohový Cavalier Olma 130 g,dezert_tvarohovy_cavalier_olma,13.9,18.78,Kč,"10,69 Kč / 100 g",106.9,,False,,,-26% zítra končí,2026-08-24 - 2026-08-25,https://www.kupi.cz/letak/albert-hypermarket-letak-645?page=19&map=210608445,https://img.kupi.cz/kupi/thumbs/dezert-tvarohovy-cavalier-olma_170_340.jpg,2026-08-24T19:15:36+02:00
Albert,Mléčné výrobky a vejce,346237,Dezert Tvarohový mls Míša Olma 130 g,dezert_tvarohovy_mls_misa_olma,15.9,24.84,Kč,"12,23 Kč / 100 g",122.3,,False,,,-36% st 26. 8. – út 1. 9.,2026-08-26 - 2026-09-01,https://www.kupi.cz/letak/albert-supermarket-letak-696?page=8&map=211178631,https://img.kupi.cz/kupi/thumbs/dezert-tvarohovy-mls-misa-olma_170_340.png,2026-08-24T19:15:31+02:00
